type,annotations.gid,annotations.euid,annotations.children pid namespace,annotations.pid,annotations.seen time,annotations.source,annotations.net namespace,annotations.ipc namespace,annotations.ppid,annotations.pid namespace,annotations.uid,annotations.egid,annotations.exe,annotations.mount namespace,annotations.name,annotations.user namespace,annotations.path,annotations.subtype,annotations.permissions,annotations.epoch,annotations.version,annotations.memory address,annotations.size,annotations.tgid,annotations.start time,annotations.ns pid,annotations.read fd,annotations.write fd,annotations.cwd,annotations.command line,annotations.fd,annotations.root path
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f593095b000,1000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930f99000,4000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f59311a6000,1000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f59313aa000,1000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f59315f9000,1000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,5566b331c000,1000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5931824000,1000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/dev/sda1,block device,0660,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/etc/localtime,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/etc/nsswitch.conf,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,1,7f5931810000,13817,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib/x86_64-linux-gnu/libnss_compat.so.2,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930331000,2098c0,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930339000,200000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930539000,2000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930539000,1000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,2,7f5931810000,13817,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib/x86_64-linux-gnu/libnss_nis.so.2,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930125000,20b588,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930130000,1ff000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f593032f000,2000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib/x86_64-linux-gnu/libnsl.so.1,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f592ff0b000,219a58,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f592ff22000,1ff000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930121000,2000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930123000,1a58,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib/x86_64-linux-gnu/libnss_files.so.2,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f592fcf9000,211738,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f592fd04000,1ff000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f592ff03000,2000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f592ff05000,5738,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f592ff03000,1000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5930121000,1000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f593032f000,1000,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5931823000,967,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/etc/group,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f5931823000,392,3008,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,1,0,,,766,,,15,16,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,1,0,,,766,,,17,18,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,1,0,,,766,,,19,20,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/proc/3010/fd,directory,0500,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffbde9000,13817,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffbde7000,2000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb985000,24ec68,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb9d2000,200000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffbbd2000,2000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb781000,2030a8,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb784000,1ff000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb983000,2000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop2,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop2/uevent,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb578000,208928,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/run/udev/data/b7:2,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb57f000,200000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb77f000,2000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb32b000,24cd00,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb372000,200000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb572000,5000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/dev/block/7:0,link,0777,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb577000,d00,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffaf3a000,3f0ae0,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb121000,200000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb321000,6000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb327000,3ae0,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffad1b000,21e480,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffad35000,1ff000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffaf34000,2000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffaf36000,3480,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop0,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffbde5000,2000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffab14000,206180,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop0/uevent,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/run/udev/data/b7:0,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffab1a000,1ff000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffad19000,2000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffbde2000,3000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb321000,4000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffad19000,1000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffaf34000,1000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb572000,4000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb77f000,1000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffb983000,1000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffbbd2000,1000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,56438b412000,1000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffbdfd000,1000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/dev/block/7:3,link,0777,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop3,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop3/uevent,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/run/udev/data/b7:3,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/dev/block/7:4,link,0777,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,1,7efffbde9000,13817,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa90a000,2098c0,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa912000,200000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffab12000,2000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffab12000,1000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,2,7efffbde9000,13817,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop4,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa6fe000,20b588,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa709000,1ff000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa908000,2000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop4/uevent,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/run/udev/data/b7:4,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa4e4000,219a58,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa4fb000,1ff000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa6fa000,2000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa6fc000,1a58,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa2d2000,211738,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa2dd000,1ff000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa4dc000,2000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa4de000,5738,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/dev/block/7:6,link,0777,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa4dc000,1000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa6fa000,1000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffa908000,1000,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffbdfc000,967,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7efffbdfc000,392,3010,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop6,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop6/uevent,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/run/udev/data/b7:6,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/dev/block/7:5,link,0777,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,2,0,,,766,,,15,16,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,2,0,,,766,,,17,18,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,2,0,,,766,,,19,20,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/proc/3011/fd,directory,0500,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop5,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop5/uevent,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a95ad0000,2000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unknown,,0,0,,,3011,,,,,,,3,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a95ad2000,3480,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a96981000,2000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a956b0000,206180,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a956b6000,1ff000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a958b5000,2000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a9697e000,3000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a95ebd000,4000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a958b5000,1000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a95ad0000,1000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a9610e000,4000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a9631b000,1000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a9651f000,1000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a9676e000,1000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,55a5f5721000,1000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a96999000,1000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a96985000,13817,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a954a6000,2098c0,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a954ae000,200000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a956ae000,2000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a956ae000,1000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,1,7f2a96985000,13817,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a9529a000,20b588,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a952a5000,1ff000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/proc/3012/exe,file,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,0,0,,,1104,,,32,33,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,0,0,,,1104,,,27,29,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,0,0,,,1104,,,30,31,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,0,0,,,1104,,,25,26,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a954a4000,2000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a95080000,219a58,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a95097000,1ff000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a95296000,2000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a95298000,1a58,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a94e6e000,211738,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a94e79000,1ff000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a95078000,2000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a9507a000,5738,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a95078000,1000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a95296000,1000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a954a4000,1000,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a96998000,967,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f2a96998000,392,3011,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,3,0,,,766,,,15,16,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,3,0,,,766,,,17,18,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,unnamed pipe,,3,0,,,766,,,19,20,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/proc/3013/fd,directory,0500,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop7/uevent,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/run/udev/data/b7:7,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/dev/block/7:9,link,0777,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop9,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop9/uevent,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/run/udev/data/b7:9,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/dev/block/7:8,link,0777,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ed585000,13817,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ed583000,2000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ed121000,24ec68,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ed16e000,200000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ed36e000,2000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ecf1d000,2030a8,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ecf20000,1ff000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ed11f000,2000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ecd14000,208928,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ecd1b000,200000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ecf1b000,2000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ecac7000,24cd00,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ecb0e000,200000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ecd0e000,5000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ecd13000,d00,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ec6d6000,3f0ae0,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ec8bd000,200000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ecabd000,6000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ecac3000,3ae0,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop8,directory,0755,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/devices/virtual/block/loop8/uevent,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ec4b7000,21e480,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ec4d1000,1ff000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ec6d0000,2000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/run/udev/data/b7:8,file,0644,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ec6d2000,3480,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ed581000,2000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ec2b0000,206180,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ec2b6000,1ff000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ec4b5000,2000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ed57e000,3000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/sys/dev/block/7:10,link,0777,0,0,,,,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ecabd000,4000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ec4b5000,1000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f43ec6d0000,1000,3013,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,,memory,,,0,7f8b8fe40000,13817,1104,,,,,,,,
Artifact,,,,,,syscall,,,,,,,,,,,/lib/x86_64-linux-gnu/libsystemd.so.0,file,0644,0,0,,,,,,,,,,,
